,close,tsv_so_k100,mav_short,mav_medium,ema_short,ema_med,ema_long,ema_switch
2021-10-20 18:18:08+02:00,3509.76,0,3509.383984375,3509.095983886719,3509.569396047065,3509.293377248933,3507.2880042367674,0
2021-10-20 18:18:09+02:00,3509.76,0,3509.447998046875,3509.127490234375,3509.6329339532517,3509.3600390391493,3507.3431871678467,0
2021-10-20 18:18:10+02:00,3509.76,0,3509.760009765625,3509.1839965820313,3509.675292557376,3509.417177715916,3507.3970131969827,0
2021-10-20 18:18:11+02:00,3509.76,0,3509.760009765625,3509.2405029296874,3509.7035316267925,3509.46615372416,3507.4495211781864,0
2021-10-20 18:18:12+02:00,3509.76,0,3509.760009765625,3509.297009277344,3509.72235767307,3509.5081331594947,3507.5007486106797,0
2021-10-20 18:18:13+02:00,3509.76,0,3509.760009765625,3509.3470092773437,3509.7349083705885,3509.544115532416,3507.5507316968365,0
2021-10-20 18:18:14+02:00,3509.76,0,3509.760009765625,3509.397009277344,3509.7432755022674,3509.5749575661853,3507.5995053971587,0
2021-10-20 18:18:15+02:00,3509.76,0,3509.760009765625,3509.4470092773436,3509.7488535900534,3509.6013935950095,3507.6471034824654,0
2021-10-20 18:18:16+02:00,3508.97,0,3509.602001953125,3509.460009765625,3509.4892259610774,3509.511190323766,3507.6761885066426,-1
2021-10-20 18:18:17+02:00,3508.96,0,3509.4419921875,3509.5065063476563,3509.3128042865515,3509.4324432678563,3507.7043580244417,0
2021-10-20 18:18:18+02:00,3508.96,0,3509.281982421875,3509.5030029296877,3509.195189836868,3509.3649457915553,3507.731856002976,0
2021-10-20 18:18:19+02:00,3509.32,0,3509.193994140625,3509.5170043945313,3509.236816011037,3509.3585347297717,3507.7665722326656,0
2021-10-20 18:18:20+02:00,3509.32,0,3509.106005859375,3509.529504394531,3509.264566793816,3509.3530395339685,3507.8004666124198,0
2021-10-20 18:18:21+02:00,3509.32,0,3509.176025390625,3509.504504394531,3509.283067315669,3509.348329366146,3507.833561309758,0
2021-10-20 18:18:22+02:00,3509.33,0,3509.250048828125,3509.4710083007812,3509.2987375854464,3509.345722045971,3507.866095388197,0
2021-10-20 18:18:23+02:00,3509.33,0,3509.324072265625,3509.4375122070314,3509.3091844319642,3509.3434872001094,3507.8978669018074,0
2021-10-20 18:18:24+02:00,3509.78,0,3509.416064453125,3509.4545166015623,3509.466132720268,3509.4058503569863,3507.9386443883923,1
2021-10-20 18:18:25+02:00,3509.78,0,3509.508056640625,3509.5335205078127,3509.5707649124706,3509.4593044914004,3507.9784720988223,0
2021-10-20 18:18:26+02:00,3509.78,0,3509.600048828125,3509.534521484375,3509.6405197072722,3509.5051223208598,3508.017374985958,0
2021-10-20 18:18:27+02:00,3509.77,0,3509.688037109375,3509.535021972656,3509.6836863152653,3509.5429647795618,3508.0551614187607,0
2021-10-20 18:18:28+02:00,3509.31,0,3509.684033203125,3509.5125244140627,3509.5591437414273,3509.5096924672466,3508.082174452661,0
2021-10-20 18:18:29+02:00,3508.98,0,3509.5240234375,3509.473522949219,3509.366089317202,3509.434019324494,3508.1014712601605,-1
2021-10-20 18:18:30+02:00,3509.34,0,3509.43603515625,3509.452526855469,3509.3574221750096,3509.4206005482097,3508.1280535148658,0
2021-10-20 18:18:31+02:00,3508.98,0,3509.276025390625,3509.413525390625,3509.231608272923,3509.357654822505,3508.1463102502057,0
2021-10-20 18:18:32+02:00,3508.96,0,3509.114013671875,3509.3735229492186,3509.141059161115,3509.300841410309,3508.1637218304677,0
2021-10-20 18:18:33+02:00,3508.57,0,3508.966015625,3509.3140258789062,3508.950728893868,3509.1964452600937,3508.172405223344,0
2021-10-20 18:18:34+02:00,3508.57,0,3508.884033203125,3509.254528808594,3508.8238420490366,3509.106962845645,3508.1808914358253,0
2021-10-20 18:18:35+02:00,3508.57,0,3508.730029296875,3509.195031738281,3508.739250819149,3509.0302636332767,3508.1891854351484,0
2021-10-20 18:18:36+02:00,3508.9,0,3508.714013671875,3509.1915283203125,3508.79280132735,3509.0116405919066,3508.2043121387446,0
2021-10-20 18:18:37+02:00,3508.9,0,3508.702001953125,3509.188525390625,3508.8285016661503,3508.99567798502,3508.219097908863,0
2021-10-20 18:18:38+02:00,3508.9,0,3508.76796875,3509.1855224609376,3508.852301892017,3508.981995750548,3508.233551226476,0
2021-10-20 18:18:39+02:00,3508.87,0,3508.827978515625,3509.1630249023438,3508.8582403238447,3508.966013098679,3508.247048772921,0
2021-10-20 18:18:40+02:00,3508.88,0,3508.88994140625,3509.141015625,3508.86545448673,3508.953708772079,3508.260451056689,0
2021-10-20 18:18:41+02:00,3508.88,0,3508.8859375,3509.119006347656,3508.870263928653,3508.9431622064226,3508.2735540663325,0
2021-10-20 18:18:42+02:00,3510.0,0,3509.10595703125,3509.1525024414063,3509.246842619102,3509.0941390341063,3508.3100319811515,1
2021-10-20 18:18:43+02:00,3510.0,0,3509.3259765625,3509.185998535156,3509.4978950794016,3509.2235477435415,3508.345698892906,0
2021-10-20 18:18:44+02:00,3510.0,0,3509.551953125,3509.1969970703126,3509.6652633862673,3509.33446949448,3508.3805745112227,0
2021-10-20 18:18:45+02:00,3510.0,0,3509.7759765625,3509.2079956054686,3509.7768422575114,3509.4295452809947,3508.4146779966945,0
2021-10-20 18:18:46+02:00,3508.87,0,3509.7740234375,3509.1625,3509.474600567508,3509.349626981915,3508.4242589455184,0
2021-10-20 18:18:47+02:00,3509.93,0,3509.760009765625,3509.1704956054687,3509.62637759188,3509.4325276474524,3508.455900563684,0
2021-10-20 18:18:48+02:00,3509.76,0,3509.71201171875,3509.1929931640625,3509.6709216497948,3509.479310807195,3508.483278550604,0
2021-10-20 18:18:49+02:00,3509.37,0,3509.58603515625,3509.2125,3509.5706534956967,3509.463711718666,3508.501878032383,0
2021-10-20 18:18:50+02:00,3509.36,0,3509.458056640625,3509.2135009765625,3509.50047147109,3509.448911104838,3508.519860005673,0
2021-10-20 18:18:51+02:00,3508.62,0,3509.408056640625,3509.1955078125,3509.2070200432267,3509.330511973784,3508.521958636409,-1
2021-10-20 18:18:52+02:00,3507.97,0,3509.016064453125,3509.1460083007814,3508.7946702631925,3509.1361489351098,3508.5104149281797,0
2021-10-20 18:18:53+02:00,3508.25,0,3508.7140625,3509.1300048828125,3508.613113508795,3509.0095562300894,3508.5049738456173,0
2021-10-20 18:18:54+02:00,3508.39,0,3508.518017578125,3509.12099609375,3508.5387065319046,3508.921032851235,3508.502571496974,0
2021-10-20 18:18:55+02:00,3508.31,0,3508.3080078125,3509.1079956054687,3508.4624905525197,3508.833750814449,3508.498556258925,0
2021-10-20 18:18:56+02:00,3508.43,0,3508.269970703125,3509.0844970703124,3508.451637581888,3508.7760623610443,3508.4971261820842,0
2021-10-20 18:18:57+02:00,3508.81,0,3508.43798828125,3509.0800048828123,3508.571111252508,3508.780918965717,3508.503641951476,0
2021-10-20 18:18:58+02:00,3508.54,0,3508.49599609375,3509.06201171875,3508.5607538558384,3508.7465075509713,3508.504399177236,0
2021-10-20 18:18:59+02:00,3507.95,0,3508.4080078125,3509.016003417969,3508.3571529611836,3508.6327137825274,3508.492873405411,0
2021-10-20 18:19:00+02:00,3507.66,0,3508.277978515625,3508.9550048828123,3508.124739343914,3508.4937421149325,3508.475571577101,0
2021-10-20 18:19:01+02:00,3507.65,0,3508.12197265625,3508.893505859375,3507.966460343859,3508.3731935761907,3508.458434436376,0
2021-10-20 18:19:02+02:00,3507.22,0,3507.803955078125,3508.754504394531,3507.7176304636146,3508.2084474514654,3508.4327489621537,0
2021-10-20 18:19:03+02:00,3507.22,0,3507.53994140625,3508.6155029296874,3507.5517438767843,3508.067236487416,3508.4076147931346,0
2021-10-20 18:19:04+02:00,3507.15,0,3507.379931640625,3508.472998046875,3507.417796699106,3507.9361887526056,3508.381568257044,0
2021-10-20 18:19:05+02:00,3507.15,0,3507.2779296875,3508.3304931640623,3507.3284985806545,3507.8238621227683,3508.356079213715,0
2021-10-20 18:19:06+02:00,3507.15,0,3507.1779296875,3508.244482421875,3507.2689665016865,3507.7275821543367,3508.3311349907954,0
2021-10-20 18:19:07+02:00,3507.15,0,3507.163916015625,3508.1054809570314,3507.2292784490405,3507.6450564671095,3508.3067232342564,0
2021-10-20 18:19:08+02:00,3506.0,0,3506.919921875,3507.91748046875,3506.819518966027,3507.4100484003784,3508.2590834499238,0
2021-10-20 18:19:09+02:00,3506.01,0,3506.691943359375,3507.749475097656,3506.5496825658934,3507.2100428811273,3508.2126645694852,0
2021-10-20 18:19:10+02:00,3505.4,0,3506.341943359375,3507.55146484375,3506.166422491846,3506.951451375787,3508.1546487374467,0
2021-10-20 18:19:11+02:00,3505.41,0,3505.9939453125,3507.3909545898437,3505.9142523643554,3506.731231480585,3508.0980714098605,0
2021-10-20 18:19:12+02:00,3505.7,0,3505.703955078125,3507.277453613281,3505.842818633528,3506.5839057221974,3508.048669179803,0
2021-10-20 18:19:13+02:00,3505.15,0,3505.533935546875,3507.122448730469,3505.611846536935,3506.3790480967045,3507.9889892625083,0
2021-10-20 18:19:14+02:00,3505.15,0,3505.3619140625,3506.96044921875,3505.457865139206,3506.203455846282,3507.9305723887783,0
2021-10-20 18:19:15+02:00,3503.75,0,3505.03193359375,3506.7324462890624,3504.8885767594707,3505.8529621539556,3507.8446027075843,0
2021-10-20 18:19:16+02:00,3503.24,0,3504.59794921875,3506.47294921875,3504.3390479177724,3505.479680451158,3507.7499664101892,0
2021-10-20 18:19:17+02:00,3503.55,0,3504.16796875,3506.2099487304686,3504.076048221223,3505.2040187907246,3507.6636952693007,0
2021-10-20 18:19:18+02:00,3503.52,0,3503.8419921875,3505.958947753906,3503.8907053245653,3504.9634474679424,3507.5786254362356,0
2021-10-20 18:19:19+02:00,3504.46,0,3503.70400390625,3505.7844482421874,3504.0804571955437,3504.8915208207363,3507.5146330446023,0
2021-10-20 18:19:20+02:00,3505.49,0,3504.052001953125,3505.6759521484373,3504.5503015418203,3504.977016451256,3507.4731106215722,0
2021-10-20 18:19:21+02:00,3505.5,0,3504.50400390625,3505.56845703125,3504.8668676945467,3505.051728386791,3507.4326656143526,0
2021-10-20 18:19:22+02:00,3505.5,0,3504.893994140625,3505.482458496094,3505.077911796365,3505.1157671886785,3507.393069375351,0
2021-10-20 18:19:23+02:00,3506.47,0,3505.483984375,3505.444958496094,3505.5419314319515,3505.3092248335997,3507.3741662546463,1
2021-10-20 18:19:24+02:00,3506.95,0,3505.981982421875,3505.4349609375,3506.0112713452595,3505.5436143104967,3507.365483370871,0
2021-10-20 18:19:25+02:00,3506.95,0,3506.273974609375,3505.4249633789063,3506.3241646207985,3505.744519576408,3507.3569821889178,0
2021-10-20 18:19:26+02:00,3505.95,0,3506.36396484375,3505.3649658203126,3506.199426804491,3505.7738669471887,3507.3282095824993,0
2021-10-20 18:19:27+02:00,3505.95,0,3506.453955078125,3505.304968261719,3506.116268260286,3505.7990218364293,3507.3000380054223,0
2021-10-20 18:19:28+02:00,3505.81,0,3506.32197265625,3505.2954711914062,3506.0141983714407,3505.8005985160466,3507.2695962469215,0
2021-10-20 18:19:29+02:00,3505.23,0,3505.977978515625,3505.2564697265625,3505.752792403877,3505.7190816521475,3507.2279428241445,0
2021-10-20 18:19:30+02:00,3505.33,0,3505.65400390625,3505.252978515625,3505.611887644251,3505.663509719698,3507.1892006255666,-1
2021-10-20 18:19:31+02:00,3505.33,0,3505.530029296875,3505.248986816406,3505.5179511378337,3505.615876634741,3507.1512649828046,0
2021-10-20 18:19:32+02:00,3505.33,0,3505.4060546875,3505.2304931640624,3505.4553268002223,3505.575048276207,3507.114118471192,0
2021-10-20 18:19:33+02:00,3505.33,0,3505.31005859375,3505.239501953125,3505.4135772418144,3505.54005254032,3507.0777440680577,0
2021-10-20 18:19:34+02:00,3505.33,0,3505.330078125,3505.2485107421876,3505.385744202876,3505.5100561952745,3507.042125142432,0
2021-10-20 18:19:35+02:00,3505.33,0,3505.330078125,3505.3275146484375,3505.3671888435842,3505.484345042378,3507.007245445049,0
2021-10-20 18:19:36+02:00,3505.76,0,3505.416064453125,3505.453515625,3505.4981291509307,3505.5237257171275,3506.9818448702845,0
2021-10-20 18:19:37+02:00,3506.34,0,3505.61806640625,3505.593017578125,3505.778782064162,3505.64034888477,3506.9687799454914,1
2021-10-20 18:19:38+02:00,3506.87,0,3505.92607421875,3505.7605224609374,3506.142560438608,3505.816030070874,3506.966772082427,0
2021-10-20 18:19:39+02:00,3506.87,0,3506.23408203125,3505.8810302734373,3506.385079354905,3505.9666139446776,3506.964805770644,0
2021-10-20 18:19:40+02:00,3507.0,0,3506.56806640625,3505.9565307617186,3506.5900529032697,3506.1142405240093,3506.9655215032067,0
2021-10-20 18:19:41+02:00,3507.65,0,3506.946044921875,3506.0640258789062,3506.9433360500966,3506.3336207839725,3506.9794348298205,0
2021-10-20 18:19:42+02:00,3507.65,0,3507.2080078125,3506.171520996094,3507.1788581479814,3506.521661006798,3506.993060807399,0
2021-10-20 18:19:43+02:00,3507.65,0,3507.36396484375,3506.230517578125,3507.3358728799044,3506.6828383406482,3507.0064055512166,0
2021-10-20 18:19:44+02:00,3507.73,0,3507.5359375,3506.2695190429686,3507.4672420761867,3506.8324300732343,3507.0211014343276,0
2021-10-20 18:19:45+02:00,3507.74,0,3507.683935546875,3506.3090209960938,3507.5581581289166,3506.962081524826,3507.0356976155367,0
2021-10-20 18:19:46+02:00,3508.34,0,3507.82197265625,3506.4285278320312,3507.81880138282,3507.158939577083,3507.062173663452,0
2021-10-20 18:19:47+02:00,3508.34,0,3507.960009765625,3506.5480346679688,3507.9925635520885,3507.327675050446,3507.088104591848,0
2021-10-20 18:19:48+02:00,3508.09,0,3508.048046875,3506.6620361328123,3508.025071664934,3507.4365911704713,3507.108430512237,0
2021-10-20 18:19:49+02:00,3508.09,0,3508.120068359375,3506.805041503906,3508.046743740164,3507.5299478447787,3507.128338419904,0
2021-10-20 18:19:50+02:00,3507.66,0,3508.104052734375,3506.921533203125,3507.9177998632344,3507.548514168292,3507.139115661542,0
2021-10-20 18:19:51+02:00,3507.99,0,3508.034033203125,3507.0545288085937,3507.9418633202818,3507.6115821777325,3507.1563617501483,0
2021-10-20 18:19:51+02:00,3507.99,0,3507.964013671875,3507.1875244140624,3507.95790562498,3507.665640471539,3507.1732537453977,0
2021-10-20 18:19:53+02:00,3508.31,0,3508.0080078125,3507.3365234375,3508.0752899479035,3507.7577002032835,3507.1962830075354,0
2021-10-20 18:19:54+02:00,3507.93,0,3507.9759765625,3507.466516113281,3508.02683717881,3507.7823046943327,3507.211141345592,0
2021-10-20 18:19:55+02:00,3507.6,0,3507.964013671875,3507.5800170898438,3507.88459067129,3507.7562751174637,3507.219016756604,0
2021-10-20 18:19:56+02:00,3507.6,0,3507.88603515625,3507.672021484375,3507.789759666277,3507.733964051576,3507.2267308002806,0
